"COU","Country","CORP_TAX","Corporate income tax rate","TAR","Targeted","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,25,,
"AUT","Austria","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,25,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,40.17,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,40.17,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,40.17,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,35.97,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,33.99,,
"BEL","Belgium","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,33.99,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,29.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,28.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,26.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,24.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,22.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,22.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,22.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,22.12,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,19.5,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,19,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,18,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,16.5,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,15,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,15,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,15,,
"CAN","Canada","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,15,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,31,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,31,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,31,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,31,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,28,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,26,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,24,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,24,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,21,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,20,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,19,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,19,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,19,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,19,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,19,,
"CZE","Czech Republic","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,19,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,32,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,30,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,30,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,30,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,30,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,28,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,28,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,25,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,24.5,,
"DNK","Denmark","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,23.5,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,29,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,29,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,29,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,29,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,29,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,26,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,24.5,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,24.5,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,20,,
"FIN","Finland","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,20,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,37.76,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,36.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,35.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,35.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,35.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,34.95,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,34.43,,
"FRA","France","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,34.43,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,35.021,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,21.891,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,21.888,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,23.203,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,21.888,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,21.888,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,21.888,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,21.888,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,15.825,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,15825,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,15825,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,15825,,
"DEU","Germany","ADJ_CIT_RATE","Adjusted central government corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,15825,,
